ET_ID,CVE_MUNICIPIO,total_sv_feb,total_sv_mar,total_sv_abr,total_sv_may,total_sv_ju,total_sv_jul,total_sv_ago,total_sv_sep,total_sv_oct,total_sv_nov,total_sv_dic,total_sv_total,total_sv19_total,total_sv_total,total1920,19mdp,20mdp,1920mdp
12056,,,,,,,,,,,,,,,,0,,,
12059,,,,,,,,,,,,,,,,0,,,
12060,,,,,,,,,,,,,,,,0,,,
12063,,,,,,,,,,,,,,,,0,,,
12064,,,,,,,,,,,,,,,,0,,,
12065,,,,,,,,,,,,,,,,0,,,
12066,,,,,,,,,,,,,,,,0,,,
12067,,,,,,,,,,,,,,,,0,,,
12069,,,,,,,,,,,,,,,,0,,,
12070,,,,,,,,,,,,,,,,0,,,
12072,,,,,,,,,,,,,,,,0,,,
12073,,,,,,,,,,,,,,,,0,,,
12076,,,,,,,,,,,,,,,,0,,,
13001,,,,,,,,,,,,,,,,0,,,
13002,,,,,,,,,,,,,,,,0,,,
13003,,,,,,,,,,,,,,,,0,,,
13005,,,,,,,,,,,,,,,,0,,,
13006,,,,,,,,,,,,,,,,0,,,
13007,,,,,,,,,,,,,,,,0,,,
13008,,,,,,,,,,,,,,,,0,,,
13009,,,,,,,,,,,,,,,,0,,,
13010,,,,,,,,,,,,,,,,0,,,
13012,,,,,,,,,,,,,,,,0,,,
13013,,,,,,,,,,,,,,,,0,,,
13014,,,,,,,,,,,,,,,,0,,,
13016,,,,,,,,,,,,,,,,0,,,
13017,,,,,,,,,,,,,,,,0,,,
13019,,,,,,,,,,,,,,,,0,,,
13020,,,,,,,,,,,,,,,,0,,,
13021,,,,,,,,,,,,,,,,0,,,
13022,,,,,,,,,,,,,,,,0,,,
13023,,,,,,,,,,,,,,,,0,,,
13024,,,,,,,,,,,,,,,,0,,,
13027,,,,,,,,,,,,,,,,0,,,
13029,,,,,,,,,,,,,,,,0,,,
13033,,,,,,,,,,,,,,,,0,,,
13035,,,,,,,,,,,,,,,,0,,,
13036,,,,,,,,,,,,,,,,0,,,
13037,,,,,,,,,,,,,,,,0,,,
13038,,,,,,,,,,,,,,,,0,,,
13039,,,,,,,,,,,,,,,,0,,,
13040,,,,,,,,,,,,,,,,0,,,
13041,,,,,,,,,,,,,,,,0,,,
13044,,,,,,,,,,,,,,,,0,,,
13045,,,,,,,,,,,,,,,,0,,,
13047,,,,,,,,,,,,,,,,0,,,
13048,,,,,,,,,,,,,,,,0,,,
13049,,,,,,,,,,,,,,,,0,,,
13050,,,,,,,,,,,,,,,,0,,,
13051,,,,,,,,,,,,,,,,0,,,
13052,,,,,,,,,,,,,,,,0,,,
13053,,,,,,,,,,,,,,,,0,,,
13054,,,,,,,,,,,,,,,,0,,,
13055,,,,,,,,,,,,,,,,0,,,
13056,,,,,,,,,,,,,,,,0,,,
13057,,,,,,,,,,,,,,,,0,,,
13058,,,,,,,,,,,,,,,,0,,,
13059,,,,,,,,,,,,,,,,0,,,
13060,,,,,,,,,,,,,,,,0,,,
13061,,,,,,,,,,,,,,,,0,,,
13063,,,,,,,,,,,,,,,,0,,,
13064,,,,,,,,,,,,,,,,0,,,
13065,,,,,,,,,,,,,,,,0,,,
13066,,,,,,,,,,,,,,,,0,,,
13067,,,,,,,,,,,,,,,,0,,,
13069,,,,,,,,,,,,,,,,0,,,
13070,,,,,,,,,,,,,,,,0,,,
13072,,,,,,,,,,,,,,,,0,,,
13074,,,,,,,,,,,,,,,,0,,,
13075,,,,,,,,,,,,,,,,0,,,
13076,,,,,,,,,,,,,,,,0,,,
13077,,,,,,,,,,,,,,,,0,,,
13082,,,,,,,,,,,,,,,,0,,,
14001,,,,,,,,,,,,,,,,0,,,
14002,,,,,,,,,,,,,,,,0,,,
14003,,,,,,,,,,,,,,,,0,,,
14004,,,,,,,,,,,,,,,,0,,,
14005,,,,,,,,,,,,,,,,0,,,
14006,,,,,,,,,,,,,,,,0,,,
14007,,,,,,,,,,,,,,,,0,,,
14008,,,,,,,,,,,,,,,,0,,,
14009,,,,,,,,,,,,,,,,0,,,
14010,,,,,,,,,,,,,,,,0,,,
14011,,,,,,,,,,,,,,,,0,,,
14012,,,,,,,,,,,,,,,,0,,,
14013,,,,,,,,,,,,,,,,0,,,
14014,,,,,,,,,,,,,,,,0,,,
14015,,,,,,,,,,,,,,,,0,,,
14016,,,,,,,,,,,,,,,,0,,,
14017,,,,,,,,,,,,,,,,0,,,
14018,,,,,,,,,,,,,,,,0,,,
14019,,,,,,,,,,,,,,,,0,,,
14020,,,,,,,,,,,,,,,,0,,,
14021,,,,,,,,,,,,,,,,0,,,
14023,,,,,,,,,,,,,,,,0,,,
14024,,,,,,,,,,,,,,,,0,,,
14025,,,,,,,,,,,,,,,,0,,,
14026,,,,,,,,,,,,,,,,0,,,
14027,,,,,,,,,,,,,,,,0,,,
14028,,,,,,,,,,,,,,,,0,,,
14029,,,,,,,,,,,,,,,,0,,,
14030,,,,,,,,,,,,,,,,0,,,
14031,,,,,,,,,,,,,,,,0,,,
14032,,,,,,,,,,,,,,,,0,,,
14033,,,,,,,,,,,,,,,,0,,,
14034,,,,,,,,,,,,,,,,0,,,
14035,,,,,,,,,,,,,,,,0,,,
14036,,,,,,,,,,,,,,,,0,,,
14037,,,,,,,,,,,,,,,,0,,,
14038,,,,,,,,,,,,,,,,0,,,
14039,,,,,,,,,,,,,,,,0,,,
14040,,,,,,,,,,,,,,,,0,,,
14041,,,,,,,,,,,,,,,,0,,,
14042,,,,,,,,,,,,,,,,0,,,
14043,,,,,,,,,,,,,,,,0,,,
14044,,,,,,,,,,,,,,,,0,,,
14045,,,,,,,,,,,,,,,,0,,,
14046,,,,,,,,,,,,,,,,0,,,
14047,,,,,,,,,,,,,,,,0,,,
14048,,,,,,,,,,,,,,,,0,,,
14049,,,,,,,,,,,,,,,,0,,,
14050,,,,,,,,,,,,,,,,0,,,
14051,,,,,,,,,,,,,,,,0,,,
14052,,,,,,,,,,,,,,,,0,,,
14053,,,,,,,,,,,,,,,,0,,,
14054,,,,,,,,,,,,,,,,0,,,
14055,,,,,,,,,,,,,,,,0,,,
14056,,,,,,,,,,,,,,,,0,,,
14057,,,,,,,,,,,,,,,,0,,,
14058,,,,,,,,,,,,,,,,0,,,
14059,,,,,,,,,,,,,,,,0,,,
14060,,,,,,,,,,,,,,,,0,,,
14062,,,,,,,,,,,,,,,,0,,,
14063,,,,,,,,,,,,,,,,0,,,
14064,,,,,,,,,,,,,,,,0,,,
14065,,,,,,,,,,,,,,,,0,,,
14066,,,,,,,,,,,,,,,,0,,,
14067,,,,,,,,,,,,,,,,0,,,
14068,,,,,,,,,,,,,,,,0,,,
14069,,,,,,,,,,,,,,,,0,,,
14070,,,,,,,,,,,,,,,,0,,,
14071,,,,,,,,,,,,,,,,0,,,
14072,,,,,,,,,,,,,,,,0,,,
14073,,,,,,,,,,,,,,,,0,,,
14074,,,,,,,,,,,,,,,,0,,,
14075,,,,,,,,,,,,,,,,0,,,
14076,,,,,,,,,,,,,,,,0,,,
14077,,,,,,,,,,,,,,,,0,,,
14078,,,,,,,,,,,,,,,,0,,,
14079,,,,,,,,,,,,,,,,0,,,
14080,,,,,,,,,,,,,,,,0,,,
14081,,,,,,,,,,,,,,,,0,,,
14082,,,,,,,,,,,,,,,,0,,,
14083,,,,,,,,,,,,,,,,0,,,
14084,,,,,,,,,,,,,,,,0,,,
14085,,,,,,,,,,,,,,,,0,,,
14086,,,,,,,,,,,,,,,,0,,,
14087,,,,,,,,,,,,,,,,0,,,
14088,,,,,,,,,,,,,,,,0,,,
14089,,,,,,,,,,,,,,,,0,,,
14090,,,,,,,,,,,,,,,,0,,,
14091,,,,,,,,,,,,,,,,0,,,
14092,,,,,,,,,,,,,,,,0,,,
14093,,,,,,,,,,,,,,,,0,,,
14094,,,,,,,,,,,,,,,,0,,,
14095,,,,,,,,,,,,,,,,0,,,
14096,,,,,,,,,,,,,,,,0,,,
14097,,,,,,,,,,,,,,,,0,,,
14098,,,,,,,,,,,,,,,,0,,,
14099,,,,,,,,,,,,,,,,0,,,
14100,,,,,,,,,,,,,,,,0,,,
14101,,,,,,,,,,,,,,,,0,,,
14102,,,,,,,,,,,,,,,,0,,,
14103,,,,,,,,,,,,,,,,0,,,
14104,,,,,,,,,,,,,,,,0,,,
14105,,,,,,,,,,,,,,,,0,,,
14106,,,,,,,,,,,,,,,,0,,,
14107,,,,,,,,,,,,,,,,0,,,
14108,,,,,,,,,,,,,,,,0,,,
14109,,,,,,,,,,,,,,,,0,,,
14110,,,,,,,,,,,,,,,,0,,,
14111,,,,,,,,,,,,,,,,0,,,
14112,,,,,,,,,,,,,,,,0,,,
14113,,,,,,,,,,,,,,,,0,,,
14114,,,,,,,,,,,,,,,,0,,,
14115,,,,,,,,,,,,,,,,0,,,
14116,,,,,,,,,,,,,,,,0,,,
14117,,,,,,,,,,,,,,,,0,,,
14118,,,,,,,,,,,,,,,,0,,,
14119,,,,,,,,,,,,,,,,0,,,
14120,,,,,,,,,,,,,,,,0,,,
14121,,,,,,,,,,,,,,,,0,,,
14122,,,,,,,,,,,,,,,,0,,,
14123,,,,,,,,,,,,,,,,0,,,
14124,,,,,,,,,,,,,,,,0,,,
14125,,,,,,,,,,,,,,,,0,,,
15001,,,,,,,,,,,,,,,,0,,,
15002,,,,,,,,,,,,,,,,0,,,
15003,,,,,,,,,,,,,,,,0,,,
15004,,,,,,,,,,,,,,,,0,,,
15005,,,,,,,,,,,,,,,,0,,,
15006,,,,,,,,,,,,,,,,0,,,
15007,,,,,,,,,,,,,,,,0,,,
15008,,,,,,,,,,,,,,,,0,,,
15009,,,,,,,,,,,,,,,,0,,,
15010,,,,,,,,,,,,,,,,0,,,
15011,,,,,,,,,,,,,,,,0,,,
15012,,,,,,,,,,,,,,,,0,,,
15013,,,,,,,,,,,,,,,,0,,,
15014,,,,,,,,,,,,,,,,0,,,
15015,,,,,,,,,,,,,,,,0,,,
15016,,,,,,,,,,,,,,,,0,,,
15017,,,,,,,,,,,,,,,,0,,,
15018,,,,,,,,,,,,,,,,0,,,
15019,,,,,,,,,,,,,,,,0,,,
15021,,,,,,,,,,,,,,,,0,,,
15022,,,,,,,,,,,,,,,,0,,,
15023,,,,,,,,,,,,,,,,0,,,
15025,,,,,,,,,,,,,,,,0,,,
15026,,,,,,,,,,,,,,,,0,,,
15027,,,,,,,,,,,,,,,,0,,,
15028,,,,,,,,,,,,,,,,0,,,
15029,,,,,,,,,,,,,,,,0,,,
15030,,,,,,,,,,,,,,,,0,,,
15031,,,,,,,,,,,,,,,,0,,,
15032,,,,,,,,,,,,,,,,0,,,
15034,,,,,,,,,,,,,,,,0,,,
15035,,,,,,,,,,,,,,,,0,,,
15036,,,,,,,,,,,,,,,,0,,,
15037,,,,,,,,,,,,,,,,0,,,
15038,,,,,,,,,,,,,,,,0,,,
15039,,,,,,,,,,,,,,,,0,,,
15040,,,,,,,,,,,,,,,,0,,,
15041,,,,,,,,,,,,,,,,0,,,
15042,,,,,,,,,,,,,,,,0,,,
15043,,,,,,,,,,,,,,,,0,,,
15044,,,,,,,,,,,,,,,,0,,,
15045,,,,,,,,,,,,,,,,0,,,
15046,,,,,,,,,,,,,,,,0,,,
15047,,,,,,,,,,,,,,,,0,,,
15048,,,,,,,,,,,,,,,,0,,,
15049,,,,,,,,,,,,,,,,0,,,
15050,,,,,,,,,,,,,,,,0,,,
15051,,,,,,,,,,,,,,,,0,,,
15052,,,,,,,,,,,,,,,,0,,,
15053,,,,,,,,,,,,,,,,0,,,
15054,,,,,,,,,,,,,,,,0,,,
15055,,,,,,,,,,,,,,,,0,,,
15056,,,,,,,,,,,,,,,,0,,,
15059,,,,,,,,,,,,,,,,0,,,
15060,,,,,,,,,,,,,,,,0,,,
15061,,,,,,,,,,,,,,,,0,,,
15062,,,,,,,,,,,,,,,,0,,,
15063,,,,,,,,,,,,,,,,0,,,
15064,,,,,,,,,,,,,,,,0,,,
15065,,,,,,,,,,,,,,,,0,,,
15066,,,,,,,,,,,,,,,,0,,,
15067,,,,,,,,,,,,,,,,0,,,
15068,,,,,,,,,,,,,,,,0,,,
15069,,,,,,,,,,,,,,,,0,,,
15071,,,,,,,,,,,,,,,,0,,,
15072,,,,,,,,,,,,,,,,0,,,
15073,,,,,,,,,,,,,,,,0,,,
15074,,,,,,,,,,,,,,,,0,,,
15075,,,,,,,,,,,,,,,,0,,,
15076,,,,,,,,,,,,,,,,0,,,
15077,,,,,,,,,,,,,,,,0,,,
15078,,,,,,,,,,,,,,,,0,,,
15079,,,,,,,,,,,,,,,,0,,,
15080,,,,,,,,,,,,,,,,0,,,
15081,,,,,,,,,,,,,,,,0,,,
15082,,,,,,,,,,,,,,,,0,,,
15083,,,,,,,,,,,,,,,,0,,,
15084,,,,,,,,,,,,,,,,0,,,
15085,,,,,,,,,,,,,,,,0,,,
15086,,,,,,,,,,,,,,,,0,,,
15087,,,,,,,,,,,,,,,,0,,,
15088,,,,,,,,,,,,,,,,0,,,
15089,,,,,,,,,,,,,,,,0,,,
15090,,,,,,,,,,,,,,,,0,,,
15091,,,,,,,,,,,,,,,,0,,,
15092,,,,,,,,,,,,,,,,0,,,
15093,,,,,,,,,,,,,,,,0,,,
15094,,,,,,,,,,,,,,,,0,,,
15095,,,,,,,,,,,,,,,,0,,,
15096,,,,,,,,,,,,,,,,0,,,
15097,,,,,,,,,,,,,,,,0,,,
15098,,,,,,,,,,,,,,,,0,,,
15099,,,,,,,,,,,,,,,,0,,,
15100,,,,,,,,,,,,,,,,0,,,
15101,,,,,,,,,,,,,,,,0,,,
15102,,,,,,,,,,,,,,,,0,,,
15103,,,,,,,,,,,,,,,,0,,,
15104,,,,,,,,,,,,,,,,0,,,
15105,,,,,,,,,,,,,,,,0,,,
15106,,,,,,,,,,,,,,,,0,,,
15107,,,,,,,,,,,,,,,,0,,,
15108,,,,,,,,,,,,,,,,0,,,
15110,,,,,,,,,,,,,,,,0,,,
15111,,,,,,,,,,,,,,,,0,,,
15112,,,,,,,,,,,,,,,,0,,,
15113,,,,,,,,,,,,,,,,0,,,
15114,,,,,,,,,,,,,,,,0,,,
15115,,,,,,,,,,,,,,,,0,,,
15116,,,,,,,,,,,,,,,,0,,,
15117,,,,,,,,,,,,,,,,0,,,
15118,,,,,,,,,,,,,,,,0,,,
15119,,,,,,,,,,,,,,,,0,,,
15120,,,,,,,,,,,,,,,,0,,,
15121,,,,,,,,,,,,,,,,0,,,
15123,,,,,,,,,,,,,,,,0,,,
15124,,,,,,,,,,,,,,,,0,,,
15125,,,,,,,,,,,,,,,,0,,,
16001,,,,,,,,,,,,,,,,0,,,
16002,,,,,,,,,,,,,,,,0,,,
16003,,,,,,,,,,,,,,,,0,,,
16004,,,,,,,,,,,,,,,,0,,,
16005,,,,,,,,,,,,,,,,0,,,
16007,,,,,,,,,,,,,,,,0,,,
16008,,,,,,,,,,,,,,,,0,,,
16009,,,,,,,,,,,,,,,,0,,,
16010,,,,,,,,,,,,,,,,0,,,
16011,,,,,,,,,,,,,,,,0,,,
16012,,,,,,,,,,,,,,,,0,,,
16015,,,,,,,,,,,,,,,,0,,,
16016,,,,,,,,,,,,,,,,0,,,
16017,,,,,,,,,,,,,,,,0,,,
16018,,,,,,,,,,,,,,,,0,,,
16019,,,,,,,,,,,,,,,,0,,,
16020,,,,,,,,,,,,,,,,0,,,
16021,,,,,,,,,,,,,,,,0,,,
16023,,,,,,,,,,,,,,,,0,,,
16025,,,,,,,,,,,,,,,,0,,,
16026,,,,,,,,,,,,,,,,0,,,
16027,,,,,,,,,,,,,,,,0,,,
16028,,,,,,,,,,,,,,,,0,,,
16030,,,,,,,,,,,,,,,,0,,,
16031,,,,,,,,,,,,,,,,0,,,
16032,,,,,,,,,,,,,,,,0,,,
16034,,,,,,,,,,,,,,,,0,,,
16036,,,,,,,,,,,,,,,,0,,,
16037,,,,,,,,,,,,,,,,0,,,
16039,,,,,,,,,,,,,,,,0,,,
16040,,,,,,,,,,,,,,,,0,,,
16041,,,,,,,,,,,,,,,,0,,,
16042,,,,,,,,,,,,,,,,0,,,
16043,,,,,,,,,,,,,,,,0,,,
16044,,,,,,,,,,,,,,,,0,,,
16045,,,,,,,,,,,,,,,,0,,,
16046,,,,,,,,,,,,,,,,0,,,
16047,,,,,,,,,,,,,,,,0,,,
16048,,,,,,,,,,,,,,,,0,,,
16050,,,,,,,,,,,,,,,,0,,,
16051,,,,,,,,,,,,,,,,0,,,
16052,,,,,,,,,,,,,,,,0,,,
16054,,,,,,,,,,,,,,,,0,,,
16060,,,,,,,,,,,,,,,,0,,,
16061,,,,,,,,,,,,,,,,0,,,
16062,,,,,,,,,,,,,,,,0,,,
16063,,,,,,,,,,,,,,,,0,,,
16067,,,,,,,,,,,,,,,,0,,,
16068,,,,,,,,,,,,,,,,0,,,
16069,,,,,,,,,,,,,,,,0,,,
16070,,,,,,,,,,,,,,,,0,,,
16071,,,,,,,,,,,,,,,,0,,,
16072,,,,,,,,,,,,,,,,0,,,
16073,,,,,,,,,,,,,,,,0,,,
16074,,,,,,,,,,,,,,,,0,,,
16075,,,,,,,,,,,,,,,,0,,,
16076,,,,,,,,,,,,,,,,0,,,
16078,,,,,,,,,,,,,,,,0,,,
16079,,,,,,,,,,,,,,,,0,,,
16080,,,,,,,,,,,,,,,,0,,,
16081,,,,,,,,,,,,,,,,0,,,
16083,,,,,,,,,,,,,,,,0,,,
16084,,,,,,,,,,,,,,,,0,,,
16085,,,,,,,,,,,,,,,,0,,,
16086,,,,,,,,,,,,,,,,0,,,
16088,,,,,,,,,,,,,,,,0,,,
16089,,,,,,,,,,,,,,,,0,,,
16091,,,,,,,,,,,,,,,,0,,,
16093,,,,,,,,,,,,,,,,0,,,
16094,,,,,,,,,,,,,,,,0,,,
16095,,,,,,,,,,,,,,,,0,,,
16096,,,,,,,,,,,,,,,,0,,,
16098,,,,,,,,,,,,,,,,0,,,
16099,,,,,,,,,,,,,,,,0,,,
16100,,,,,,,,,,,,,,,,0,,,
16103,,,,,,,,,,,,,,,,0,,,
16104,,,,,,,,,,,,,,,,0,,,
16105,,,,,,,,,,,,,,,,0,,,
16106,,,,,,,,,,,,,,,,0,,,
16107,,,,,,,,,,,,,,,,0,,,
16108,,,,,,,,,,,,,,,,0,,,
16109,,,,,,,,,,,,,,,,0,,,
16110,,,,,,,,,,,,,,,,0,,,
16111,,,,,,,,,,,,,,,,0,,,
16112,,,,,,,,,,,,,,,,0,,,
16113,,,,,,,,,,,,,,,,0,,,
17001,,,,,,,,,,,,,,,,0,,,
17007,,,,,,,,,,,,,,,,0,,,
17008,,,,,,,,,,,,,,,,0,,,
17009,,,,,,,,,,,,,,,,0,,,
17011,,,,,,,,,,,,,,,,0,,,
17012,,,,,,,,,,,,,,,,0,,,
17023,,,,,,,,,,,,,,,,0,,,
17028,,,,,,,,,,,,,,,,0,,,
17031,,,,,,,,,,,,,,,,0,,,
17034,,,,,,,,,,,,,,,,0,,,
17035,,,,,,,,,,,,,,,,0,,,
17036,,,,,,,,,,,,,,,,0,,,
18002,,,,,,,,,,,,,,,,0,,,
18003,,,,,,,,,,,,,,,,0,,,
18004,,,,,,,,,,,,,,,,0,,,
18006,,,,,,,,,,,,,,,,0,,,
18008,,,,,,,,,,,,,,,,0,,,
18012,,,,,,,,,,,,,,,,0,,,
18013,,,,,,,,,,,,,,,,0,,,
18014,,,,,,,,,,,,,,,,0,,,
18015,,,,,,,,,,,,,,,,0,,,
18016,,,,,,,,,,,,,,,,0,,,
18018,,,,,,,,,,,,,,,,0,,,
18020,,,,,,,,,,,,,,,,0,,,
19001,,,,,,,,,,,,,,,,0,,,
19002,,,,,,,,,,,,,,,,0,,,
19003,,,,,,,,,,,,,,,,0,,,
19004,,,,,,,,,,,,,,,,0,,,
19005,,,,,,,,,,,,,,,,0,,,
19006,,,,,,,,,,,,,,,,0,,,
19007,,,,,,,,,,,,,,,,0,,,
19008,,,,,,,,,,,,,,,,0,,,
19009,,,,,,,,,,,,,,,,0,,,
19010,,,,,,,,,,,,,,,,0,,,
19011,,,,,,,,,,,,,,,,0,,,
19012,,,,,,,,,,,,,,,,0,,,
19013,,,,,,,,,,,,,,,,0,,,
19014,,,,,,,,,,,,,,,,0,,,
19015,,,,,,,,,,,,,,,,0,,,
19016,,,,,,,,,,,,,,,,0,,,
19017,,,,,,,,,,,,,,,,0,,,
19018,,,,,,,,,,,,,,,,0,,,
19020,,,,,,,,,,,,,,,,0,,,
19021,,,,,,,,,,,,,,,,0,,,
19022,,,,,,,,,,,,,,,,0,,,
19023,,,,,,,,,,,,,,,,0,,,
19024,,,,,,,,,,,,,,,,0,,,
19026,,,,,,,,,,,,,,,,0,,,
19027,,,,,,,,,,,,,,,,0,,,
19028,,,,,,,,,,,,,,,,0,,,
19029,,,,,,,,,,,,,,,,0,,,
19030,,,,,,,,,,,,,,,,0,,,
19031,,,,,,,,,,,,,,,,0,,,
19032,,,,,,,,,,,,,,,,0,,,
19033,,,,,,,,,,,,,,,,0,,,
19034,,,,,,,,,,,,,,,,0,,,
19035,,,,,,,,,,,,,,,,0,,,
19036,,,,,,,,,,,,,,,,0,,,
19037,,,,,,,,,,,,,,,,0,,,
19039,,,,,,,,,,,,,,,,0,,,
19040,,,,,,,,,,,,,,,,0,,,
19041,,,,,,,,,,,,,,,,0,,,
19042,,,,,,,,,,,,,,,,0,,,
19043,,,,,,,,,,,,,,,,0,,,
19044,,,,,,,,,,,,,,,,0,,,
19045,,,,,,,,,,,,,,,,0,,,
19047,,,,,,,,,,,,,,,,0,,,
19048,,,,,,,,,,,,,,,,0,,,
19049,,,,,,,,,,,,,,,,0,,,
19050,,,,,,,,,,,,,,,,0,,,
19051,,,,,,,,,,,,,,,,0,,,
20001,,,,,,,,,,,,,,,,0,,,
20002,,,,,,,,,,,,,,,,0,,,
20004,,,,,,,,,,,,,,,,0,,,
20007,,,,,,,,,,,,,,,,0,,,
20009,,,,,,,,,,,,,,,,0,,,
20011,,,,,,,,,,,,,,,,0,,,
20012,,,,,,,,,,,,,,,,0,,,
20013,,,,,,,,,,,,,,,,0,,,
20015,,,,,,,,,,,,,,,,0,,,
20017,,,,,,,,,,,,,,,,0,,,
20019,,,,,,,,,,,,,,,,0,,,
20020,,,,,,,,,,,,,,,,0,,,
20021,,,,,,,,,,,,,,,,0,,,
20022,,,,,,,,,,,,,,,,0,,,
20023,,,,,,,,,,,,,,,,0,,,
20024,,,,,,,,,,,,,,,,0,,,
20026,,,,,,,,,,,,,,,,0,,,
20027,,,,,,,,,,,,,,,,0,,,
20028,,,,,,,,,,,,,,,,0,,,
20029,,,,,,,,,,,,,,,,0,,,
20032,,,,,,,,,,,,,,,,0,,,
20033,,,,,,,,,,,,,,,,0,,,
20034,,,,,,,,,,,,,,,,0,,,
20035,,,,,,,,,,,,,,,,0,,,
20037,,,,,,,,,,,,,,,,0,,,
20039,,,,,,,,,,,,,,,,0,,,
20040,,,,,,,,,,,,,,,,0,,,
20041,,,,,,,,,,,,,,,,0,,,
20045,,,,,,,,,,,,,,,,0,,,
20048,,,,,,,,,,,,,,,,0,,,
20049,,,,,,,,,,,,,,,,0,,,
20051,,,,,,,,,,,,,,,,0,,,
20055,,,,,,,,,,,,,,,,0,,,
20056,,,,,,,,,,,,,,,,0,,,
20058,,,,,,,,,,,,,,,,0,,,
20059,,,,,,,,,,,,,,,,0,,,
20061,,,,,,,,,,,,,,,,0,,,
20062,,,,,,,,,,,,,,,,0,,,
20063,,,,,,,,,,,,,,,,0,,,
20064,,,,,,,,,,,,,,,,0,,,
20065,,,,,,,,,,,,,,,,0,,,
20067,,,,,,,,,,,,,,,,0,,,
20068,,,,,,,,,,,,,,,,0,,,
20069,,,,,,,,,,,,,,,,0,,,
20070,,,,,,,,,,,,,,,,0,,,
20071,,,,,,,,,,,,,,,,0,,,
20072,,,,,,,,,,,,,,,,0,,,
20073,,,,,,,,,,,,,,,,0,,,
20074,,,,,,,,,,,,,,,,0,,,
20076,,,,,,,,,,,,,,,,0,,,
20077,,,,,,,,,,,,,,,,0,,,
20078,,,,,,,,,,,,,,,,0,,,
20080,,,,,,,,,,,,,,,,0,,,
20081,,,,,,,,,,,,,,,,0,,,
20082,,,,,,,,,,,,,,,,0,,,
20083,,,,,,,,,,,,,,,,0,,,
20084,,,,,,,,,,,,,,,,0,,,
20085,,,,,,,,,,,,,,,,0,,,
20086,,,,,,,,,,,,,,,,0,,,
20087,,,,,,,,,,,,,,,,0,,,
20088,,,,,,,,,,,,,,,,0,,,
20089,,,,,,,,,,,,,,,,0,,,
20090,,,,,,,,,,,,,,,,0,,,
20091,,,,,,,,,,,,,,,,0,,,
20092,,,,,,,,,,,,,,,,0,,,
20095,,,,,,,,,,,,,,,,0,,,
20096,,,,,,,,,,,,,,,,0,,,
20098,,,,,,,,,,,,,,,,0,,,
20099,,,,,,,,,,,,,,,,0,,,
20101,,,,,,,,,,,,,,,,0,,,
20102,,,,,,,,,,,,,,,,0,,,
20103,,,,,,,,,,,,,,,,0,,,
20104,,,,,,,,,,,,,,,,0,,,
20105,,,,,,,,,,,,,,,,0,,,
20107,,,,,,,,,,,,,,,,0,,,
20109,,,,,,,,,,,,,,,,0,,,
20111,,,,,,,,,,,,,,,,0,,,
20112,,,,,,,,,,,,,,,,0,,,
20113,,,,,,,,,,,,,,,,0,,,
20114,,,,,,,,,,,,,,,,0,,,
20115,,,,,,,,,,,,,,,,0,,,
20116,,,,,,,,,,,,,,,,0,,,
20117,,,,,,,,,,,,,,,,0,,,
20118,,,,,,,,,,,,,,,,0,,,
20119,,,,,,,,,,,,,,,,0,,,
20120,,,,,,,,,,,,,,,,0,,,
20122,,,,,,,,,,,,,,,,0,,,
20123,,,,,,,,,,,,,,,,0,,,
20126,,,,,,,,,,,,,,,,0,,,
20129,,,,,,,,,,,,,,,,0,,,
20131,,,,,,,,,,,,,,,,0,,,
20132,,,,,,,,,,,,,,,,0,,,
20133,,,,,,,,,,,,,,,,0,,,
20134,,,,,,,,,,,,,,,,0,,,
20135,,,,,,,,,,,,,,,,0,,,
20136,,,,,,,,,,,,,,,,0,,,
20137,,,,,,,,,,,,,,,,0,,,
20139,,,,,,,,,,,,,,,,0,,,
20142,,,,,,,,,,,,,,,,0,,,
20145,,,,,,,,,,,,,,,,0,,,
20146,,,,,,,,,,,,,,,,0,,,
20148,,,,,,,,,,,,,,,,0,,,
20149,,,,,,,,,,,,,,,,0,,,
20150,,,,,,,,,,,,,,,,0,,,
20152,,,,,,,,,,,,,,,,0,,,
20153,,,,,,,,,,,,,,,,0,,,
20154,,,,,,,,,,,,,,,,0,,,
20155,,,,,,,,,,,,,,,,0,,,
20157,,,,,,,,,,,,,,,,0,,,
20158,,,,,,,,,,,,,,,,0,,,
20159,,,,,,,,,,,,,,,,0,,,
20160,,,,,,,,,,,,,,,,0,,,
20162,,,,,,,,,,,,,,,,0,,,
20163,,,,,,,,,,,,,,,,0,,,
20165,,,,,,,,,,,,,,,,0,,,
20166,,,,,,,,,,,,,,,,0,,,
20167,,,,,,,,,,,,,,,,0,,,
20168,,,,,,,,,,,,,,,,0,,,
20169,,,,,,,,,,,,,,,,0,,,
20170,,,,,,,,,,,,,,,,0,,,
20171,,,,,,,,,,,,,,,,0,,,
20174,,,,,,,,,,,,,,,,0,,,
20175,,,,,,,,,,,,,,,,0,,,
20177,,,,,,,,,,,,,,,,0,,,
20178,,,,,,,,,,,,,,,,0,,,
20179,,,,,,,,,,,,,,,,0,,,
20180,,,,,,,,,,,,,,,,0,,,
20182,,,,,,,,,,,,,,,,0,,,
20183,,,,,,,,,,,,,,,,0,,,
20185,,,,,,,,,,,,,,,,0,,,
20186,,,,,,,,,,,,,,,,0,,,
20187,,,,,,,,,,,,,,,,0,,,
